iter	MultiClass
261	1.189382283e-06
262	1.16617191e-06
263	1.164577558e-06
264	1.160611917e-06
265	1.158818707e-06
266	1.156629955e-06
267	1.150765061e-06
268	1.149141847e-06
269	1.147272872e-06
270	1.140448071e-06
271	1.137703149e-06
272	1.125504105e-06
273	1.117050316e-06
274	1.115057309e-06
275	1.109734239e-06
276	1.107852067e-06
277	1.102597856e-06
278	1.098935943e-06
279	1.082445544e-06
280	1.06653465e-06
281	1.063146845e-06
282	1.060500103e-06
283	1.057340093e-06
284	1.052932481e-06
285	1.042329726e-06
286	1.03743951e-06
287	1.035671719e-06
288	1.034215273e-06
289	1.030644003e-06
290	1.029195099e-06
291	1.027702055e-06
292	1.023484334e-06
293	1.018969483e-06
294	1.016709982e-06
295	1.014493751e-06
296	1.003991251e-06
297	1.000830256e-06
298	9.982486322e-07
299	9.944724789e-07
300	9.84864281e-07
301	9.832478094e-07
302	9.80441245e-07
303	9.58986623e-07
304	9.57506819e-07
305	9.550782492e-07
306	9.526059753e-07
307	9.476689576e-07
308	9.353657499e-07
309	9.330246767e-07
310	9.135669752e-07
311	9.102906271e-07
312	9.061125695e-07
313	8.99968557e-07
314	8.981063493e-07
315	8.9704222e-07
316	8.865163115e-07
317	8.834294606e-07
318	8.705015832e-07
319	8.685045175e-07
320	8.663080891e-07
321	8.649291755e-07
322	8.63311176e-07
323	8.607871147e-07
324	8.582771972e-07
325	8.571136386e-07
326	8.535078717e-07
327	8.501652321e-07
328	8.432076397e-07
329	8.413918845e-07
330	8.395827349e-07
331	8.38634517e-07
332	8.255216075e-07
333	8.230198484e-07
334	8.166534001e-07
335	8.140379027e-07
336	8.101805521e-07
337	8.08938637e-07
338	8.078634832e-07
339	8.059419326e-07
340	8.044688822e-07
341	8.030303156e-07
342	7.99826933e-07
343	7.939451631e-07
344	7.799507536e-07
345	7.775110022e-07
346	7.767498125e-07
347	7.760995762e-07
348	7.749985895e-07
349	7.721673332e-07
350	7.675934369e-07
351	7.666811062e-07
352	7.531817111e-07
353	7.513929139e-07
354	7.505013332e-07
355	7.495633483e-07
356	7.489773508e-07
357	7.46993786e-07
358	7.461976097e-07
359	7.45288272e-07
360	7.411092522e-07
361	7.403670924e-07
362	7.394688794e-07
363	7.383173615e-07
364	7.303873609e-07
365	7.296845126e-07
366	7.177117843e-07
367	7.099825872e-07
368	7.09431739e-07
369	7.065324729e-07
370	7.05443892e-07
371	7.041613339e-07
372	7.030688876e-07
373	6.944945553e-07
374	6.936279981e-07
375	6.931582121e-07
376	6.801228974e-07
377	6.781810727e-07
378	6.773374791e-07
379	6.76855734e-07
380	6.731246842e-07
381	6.683785119e-07
382	6.678367587e-07
383	6.663732541e-07
384	6.653079948e-07
385	6.529462803e-07
386	6.428313929e-07
387	6.412257594e-07
388	6.399292907e-07
389	6.38833386e-07
390	6.378911127e-07
391	6.372000926e-07
392	6.359806861e-07
393	6.343937586e-07
394	6.336525108e-07
395	6.33000548e-07
396	6.302686506e-07
397	6.295416735e-07
398	6.282394793e-07
399	6.223246358e-07
400	6.217629104e-07
401	6.180823426e-07
402	6.175051943e-07
403	6.168663517e-07
404	6.158285863e-07
405	6.147428026e-07
406	6.114503302e-07
407	6.081787045e-07
408	6.073640586e-07
409	6.012676125e-07
410	6.006123568e-07
411	5.999768754e-07
412	5.99498423e-07
413	5.989613634e-07
414	5.977596869e-07
415	5.973161844e-07
416	5.962862531e-07
417	5.952950334e-07
418	5.947833671e-07
419	5.943261942e-07
420	5.930256974e-07
421	5.920998688e-07
422	5.908621719e-07
423	5.875408872e-07
424	5.856739458e-07
425	5.844823258e-07
426	5.840257346e-07
427	5.82807464e-07
428	5.81493184e-07
429	5.810671213e-07
430	5.754273155e-07
431	5.747653633e-07
432	5.697846748e-07
433	5.641867059e-07
434	5.63668918e-07
435	5.631908097e-07
436	5.560451074e-07
437	5.55153593e-07
438	5.483525579e-07
439	5.478641633e-07
440	5.451701041e-07
441	5.447759813e-07
442	5.443847135e-07
443	5.438102391e-07
444	5.425833414e-07
445	5.422336183e-07
446	5.416682966e-07
447	5.410000315e-07
448	5.405366167e-07
449	5.401903212e-07
450	5.396260295e-07
451	5.349254007e-07
452	5.33976206e-07
453	5.332161232e-07
454	5.321115045e-07
455	5.255098319e-07
456	5.242254283e-07
457	5.229781294e-07
458	5.213560435e-07
459	5.206488654e-07
460	5.203308118e-07
461	5.164262143e-07
462	5.104602651e-07
463	5.099118653e-07
464	5.089261208e-07
465	5.085617452e-07
466	5.074847978e-07
467	5.067708029e-07
468	5.064815691e-07
469	5.043277809e-07
470	5.035702501e-07
471	5.032305939e-07
472	5.024337728e-07
473	5.015204756e-07
474	4.991972789e-07
475	4.986091638e-07
476	4.950271413e-07
477	4.947337559e-07
478	4.903502641e-07
479	4.900005598e-07
480	4.884310899e-07
481	4.832024456e-07
482	4.825978342e-07
483	4.806286125e-07
484	4.80241577e-07
485	4.797590674e-07
486	4.777065763e-07
487	4.772301975e-07
488	4.769467854e-07
489	4.756290371e-07
490	4.725880713e-07
491	4.721434634e-07
492	4.719094123e-07
493	4.701795701e-07
494	4.695723957e-07
495	4.687747814e-07
496	4.660568948e-07
497	4.650807278e-07
498	4.644987549e-07
499	4.641066462e-07
500	4.638478663e-07
501	4.632476839e-07
502	4.628538583e-07
503	4.608817689e-07
504	4.565641401e-07
505	4.538165773e-07
506	4.527056756e-07
507	4.519735641e-07
508	4.514994868e-07
509	4.488155858e-07
510	4.480840711e-07
511	4.460751141e-07
512	4.455176436e-07
513	4.450703868e-07
514	4.447174407e-07
515	4.435894882e-07
516	4.429782289e-07
517	4.420316302e-07
518	4.416952549e-07
519	4.414120268e-07
520	4.411602739e-07
521	4.408524925e-07
522	4.385873723e-07
523	4.383204635e-07
524	4.379002525e-07
525	4.335583819e-07
526	4.331552196e-07
527	4.328824144e-07
528	4.321350041e-07
529	4.319264933e-07
530	4.304761282e-07
531	4.302600383e-07
532	4.299936512e-07
533	4.292036018e-07
534	4.27729634e-07
535	4.26805502e-07
536	4.265627609e-07
537	4.235550913e-07
538	4.232612358e-07
539	4.196791906e-07
540	4.161008123e-07
541	4.15003913e-07
542	4.146318006e-07
543	4.139612087e-07
544	4.137651733e-07
545	4.135144834e-07
546	4.133185856e-07
547	4.128789244e-07
548	4.126150223e-07
549	4.121318223e-07
550	4.118832249e-07
551	4.111662825e-07
552	4.10443612e-07
553	4.102701016e-07
554	4.099890064e-07
555	4.094831839e-07
556	4.091551567e-07
557	4.08959742e-07
558	4.084261568e-07
559	4.039431838e-07
560	4.018626654e-07
561	4.012383797e-07
562	4.004571442e-07
563	4.001576434e-07
564	3.998404345e-07
565	3.994484928e-07
566	3.991779328e-07
567	3.990086289e-07
568	3.985385229e-07
569	3.98261745e-07
570	3.981003356e-07
571	3.978363207e-07
572	3.976090608e-07
573	3.969469381e-07
574	3.967414737e-07
575	3.93663049e-07
576	3.905443399e-07
577	3.902443967e-07
578	3.880590058e-07
579	3.86001413e-07
580	3.854740846e-07
581	3.852374592e-07
582	3.820565789e-07
583	3.816326901e-07
584	3.799032619e-07
585	3.796283496e-07
586	3.792134734e-07
587	3.789236072e-07
588	3.786135472e-07
589	3.760740012e-07
590	3.731567082e-07
591	3.729158944e-07
592	3.722439869e-07
593	3.720784911e-07
594	3.700491316e-07
595	3.695406459e-07
596	3.682791613e-07
597	3.680082806e-07
598	3.654851785e-07
599	3.653176387e-07
600	3.633924713e-07
601	3.6315224e-07
602	3.628465952e-07
603	3.626867706e-07
604	3.625383004e-07
605	3.620765461e-07
606	3.619149313e-07
607	3.610916854e-07
608	3.607986795e-07
609	3.604689704e-07
610	3.598989784e-07
611	3.596358046e-07
612	3.591850229e-07
613	3.587607078e-07
614	3.585078125e-07
615	3.582742373e-07
616	3.569018948e-07
617	3.55978855e-07
618	3.558090716e-07
619	3.556221672e-07
620	3.550735416e-07
621	3.548964465e-07
622	3.54238897e-07
623	3.528056944e-07
624	3.518856647e-07
625	3.513249089e-07
626	3.505722581e-07
627	3.504402577e-07
628	3.481783651e-07
629	3.480336851e-07
630	3.477150493e-07
631	3.475265771e-07
632	3.471843419e-07
633	3.448301909e-07
634	3.442950502e-07
635	3.441013694e-07
636	3.417509726e-07
637	3.415642679e-07
638	3.410674947e-07
639	3.388328967e-07
640	3.386311472e-07
641	3.370374652e-07
642	3.368589805e-07
643	3.364985307e-07
644	3.363675137e-07
645	3.358222449e-07
646	3.348276597e-07
647	3.342085741e-07
648	3.340536684e-07
649	3.338737588e-07
650	3.331339422e-07
651	3.329361886e-07
652	3.307783417e-07
653	3.306147078e-07
654	3.301399182e-07
655	3.297836597e-07
656	3.295964375e-07
657	3.293228866e-07
658	3.291414212e-07
659	3.287371549e-07
660	3.280457668e-07
661	3.261602494e-07
662	3.260302981e-07
663	3.256584297e-07
664	3.255100161e-07
665	3.24034983e-07
666	3.22155625e-07
667	3.216364471e-07
668	3.197076229e-07
669	3.195033965e-07
670	3.193571267e-07
671	3.192131908e-07
672	3.189426861e-07
673	3.180967152e-07
674	3.178670752e-07
675	3.17749449e-07
676	3.176319015e-07
677	3.172117029e-07
678	3.164986577e-07
679	3.160512291e-07
680	3.155103342e-07
681	3.151334074e-07
682	3.147034317e-07
683	3.136498013e-07
684	3.134464363e-07
685	3.133377502e-07
686	3.131852259e-07
687	3.127117838e-07
688	3.125822249e-07
689	3.121958789e-07
690	3.115325392e-07
691	3.111025905e-07
692	3.106781047e-07
693	3.10344447e-07
694	3.102364337e-07
695	3.098662731e-07
696	3.096295013e-07
697	3.09403313e-07
698	3.08762476e-07
699	3.08648834e-07
700	3.08503531e-07
701	3.082733975e-07
702	3.081578294e-07
703	3.080228119e-07
704	3.078803582e-07
705	3.077769166e-07
706	3.076730324e-07
707	3.072917218e-07
708	3.071960791e-07
709	3.070566829e-07
710	3.064082424e-07
711	3.06279372e-07
712	3.058377095e-07
713	3.05734717e-07
714	3.053088666e-07
715	3.045936576e-07
716	3.024469026e-07
717	3.022445242e-07
718	3.021307096e-07
719	3.018054912e-07
720	3.016938346e-07
721	3.015844084e-07
722	3.012408448e-07
723	3.009069089e-07
724	3.007943933e-07
725	3.005132897e-07
726	3.003344989e-07
727	2.986893356e-07
728	2.9835078e-07
729	2.982557005e-07
730	2.981662184e-07
731	2.978050552e-07
732	2.970975608e-07
733	2.964299305e-07
734	2.960651139e-07
735	2.955814968e-07
736	2.954890626e-07
737	2.953733194e-07
738	2.950098103e-07
739	2.944225372e-07
740	2.941568308e-07
741	2.925206587e-07
742	2.923475983e-07
743	2.922264472e-07
744	2.920012118e-07
745	2.916246072e-07
746	2.913576403e-07
747	2.911160188e-07
748	2.90991483e-07
749	2.901351347e-07
750	2.899702267e-07
751	2.896325338e-07
752	2.88697502e-07
753	2.880415316e-07
754	2.87652567e-07
755	2.875658772e-07
756	2.865693417e-07
757	2.864556406e-07
758	2.86344138e-07
759	2.854260503e-07
760	2.853152356e-07
761	2.851967381e-07
762	2.850516472e-07
763	2.849444358e-07
764	2.844161593e-07
765	2.84304868e-07
766	2.841011171e-07
767	2.838245689e-07
768	2.83481958e-07
769	2.832109664e-07
770	2.822419393e-07
771	2.81813375e-07
772	2.810817609e-07
773	2.809820849e-07
774	2.795193197e-07
775	2.790111331e-07
776	2.786899237e-07
777	2.772670685e-07
778	2.769515219e-07
779	2.767408255e-07
780	2.766271854e-07
781	2.763982904e-07
782	2.762230912e-07
783	2.760085929e-07
784	2.758880219e-07
785	2.757802417e-07
786	2.755890066e-07
787	2.753011131e-07
788	2.750490605e-07
789	2.749643657e-07
790	2.747951385e-07
791	2.74679275e-07
792	2.742735563e-07
793	2.732820928e-07
794	2.72906877e-07
795	2.727887702e-07
796	2.727007608e-07
797	2.724401249e-07
798	2.723637684e-07
799	2.719824935e-07
800	2.708089252e-07
801	2.707272502e-07
802	2.704275744e-07
803	2.703533335e-07
804	2.701115503e-07
805	2.700099833e-07
806	2.687131629e-07
807	2.674639696e-07
808	2.6735511e-07
809	2.669898951e-07
810	2.661950498e-07
811	2.653922403e-07
812	2.640822032e-07
813	2.638334184e-07
814	2.636428722e-07
815	2.635703661e-07
816	2.634736658e-07
817	2.633967443e-07
818	2.630128825e-07
819	2.629417533e-07
820	2.626774417e-07
821	2.624503822e-07
822	2.621076488e-07
823	2.619579524e-07
824	2.616462687e-07
825	2.613104261e-07
826	2.600019795e-07
827	2.590479229e-07
828	2.584011367e-07
829	2.580807544e-07
830	2.578042213e-07
831	2.575927204e-07
832	2.573469078e-07
833	2.570546731e-07
834	2.569158071e-07
835	2.567976836e-07
836	2.559601702e-07
837	2.557829341e-07
838	2.541168457e-07
839	2.538569553e-07
840	2.532468163e-07
841	2.529223878e-07
842	2.526581209e-07
843	2.525719752e-07
844	2.521137754e-07
845	2.51243305e-07
846	2.499210879e-07
847	2.497958307e-07
848	2.490513856e-07
849	2.478852064e-07
850	2.477348832e-07
851	2.474291437e-07
852	2.468955136e-07
853	2.458478536e-07
854	2.454590383e-07
855	2.452454274e-07
856	2.450585548e-07
857	2.449847649e-07
858	2.44872238e-07
859	2.447474577e-07
860	2.446748863e-07
861	2.440242994e-07
862	2.439132999e-07
863	2.436589644e-07
864	2.431135423e-07
865	2.424792005e-07
866	2.422865895e-07
867	2.412284008e-07
868	2.411378987e-07
869	2.403816045e-07
870	2.400882069e-07
871	2.394395103e-07
872	2.391885117e-07
873	2.384688188e-07
874	2.382316234e-07
875	2.381159129e-07
876	2.379483997e-07
877	2.376825986e-07
878	2.365511875e-07
879	2.364483639e-07
880	2.363762611e-07
881	2.362626608e-07
882	2.3603178e-07
883	2.358804085e-07
884	2.354776959e-07
885	2.354139022e-07
886	2.353436703e-07
887	2.350065438e-07
888	2.347772185e-07
889	2.345019626e-07
890	2.339552637e-07
891	2.338781327e-07
892	2.337159104e-07
893	2.336482043e-07
894	2.326718466e-07
895	2.325424283e-07
896	2.324806217e-07
897	2.324198572e-07
898	2.322625614e-07
899	2.321800292e-07
900	2.318918322e-07
901	2.316979313e-07
902	2.310836623e-07
903	2.308287177e-07
904	2.307115585e-07
905	2.306367694e-07
906	2.303566984e-07
907	2.302478865e-07
908	2.298993116e-07
909	2.294292966e-07
910	2.293305846e-07
911	2.292411881e-07
912	2.291622479e-07
913	2.289718859e-07
914	2.285091288e-07
915	2.28300403e-07
916	2.280635549e-07
917	2.279421707e-07
918	2.278438774e-07
919	2.277292426e-07
920	2.275248769e-07
921	2.268754295e-07
922	2.266488607e-07
923	2.265853447e-07
924	2.264904775e-07
925	2.264292676e-07
926	2.26219675e-07
927	2.253178034e-07
928	2.24819366e-07
929	2.247102721e-07
930	2.239294339e-07
931	2.2302468e-07
932	2.227698682e-07
933	2.226640283e-07
934	2.22467989e-07
935	2.220401564e-07
936	2.218189229e-07
937	2.216591867e-07
938	2.215235556e-07
939	2.213221004e-07
940	2.212219933e-07
941	2.211235271e-07
942	2.210705356e-07
943	2.206265399e-07
944	2.205072061e-07
945	2.204183091e-07
946	2.198597214e-07
947	2.192680907e-07
948	2.191330142e-07
949	2.189978909e-07
950	2.188947992e-07
951	2.187791698e-07
952	2.186867796e-07
953	2.184561581e-07
954	2.183901451e-07
955	2.182426775e-07
956	2.174530788e-07
957	2.173901148e-07
958	2.170425696e-07
959	2.16991127e-07
960	2.167552119e-07
961	2.166635639e-07
962	2.161746149e-07
963	2.156504713e-07
964	2.148335721e-07
965	2.147788378e-07
966	2.144606315e-07
967	2.14310388e-07
968	2.141130826e-07
969	2.140511825e-07
970	2.138059793e-07
971	2.137469705e-07
972	2.132104093e-07
973	2.129049165e-07
974	2.126509458e-07
975	2.123734845e-07
976	2.122847075e-07
977	2.122101811e-07
978	2.121503551e-07
979	2.120021621e-07
980	2.119030465e-07
981	2.111385831e-07
982	2.10165709e-07
983	2.09432975e-07
984	2.093173097e-07
985	2.091732742e-07
986	2.090422643e-07
987	2.089210946e-07
988	2.082469555e-07
989	2.080996405e-07
990	2.078910737e-07
991	2.078228992e-07
992	2.077322317e-07
993	2.070421023e-07
994	2.068304308e-07
995	2.067018771e-07
996	2.066492836e-07
997	2.065604737e-07
998	2.064457002e-07
999	2.063941775e-07
